#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
722a8e7ca44f4944aa6c94fd65bf58b6	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 
da3054c3fec5415313e91ee63f38f208	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 uncultured_bacterium
d663d088a943627b787c656e58c833e4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 uncultured_bacterium
c60b4481c1bfa105ae9d2f2f65277c74	Bacteria	 Planctomycetota	 BD7-11	 BD7-11	 BD7-11	 BD7-11	 uncultured_bacterium
f0a1f94c4a4288dd92b91830a3a56285	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Sandaracinaceae	 uncultured	 
24a7509dd1e86c36a5dd6e3e4bb3606e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 
6d1f35f272824e7acbddb3955ebcfd22	Bacteria	 Verrucomicrobiota	 Kiritimatiellae	 WCHB1-41	 WCHB1-41	 WCHB1-41	 uncultured_bacterium
739422f9ebf37550cc813b9e2731906f	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS7_marine_group	 NS7_marine_group	 
df35d1c5e554971433b497b51cd59dea	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 uncultured	 
2a29f80ddb77d9a091452ac11d2065a0	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Formosa	 uncultured_marine
d15828130378e3a39e7cdc532407df8b	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 CL500-3	 
7d86f9bd02b44f7d0968b26132dc2666	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 BIrii41	 BIrii41	 
11ccdf0ac21b472c65e1b4ed6894c37c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 	 
c64645636c08329976b039e0f4a48fb4	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group	 uncultured_bacterium
2a031ff7175c6082577adb3b93010bb9	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 uncultured_bacterium
78d4caa683937a0ef9ef35cac54f9a16	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae	 uncultured	 
02ff343e2302d39c6078dfb4e8eb3649	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 uncultured_marine
dae73a152abdc60410a03339177d6295	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 	 
e7a736a1480448df1aaf7f191d949940	Archaea	 Thermoplasmatota	 Thermoplasmata	 Thermoplasmata	 Thermoplasmata	 Marine_Group_III	 
11ee325db9c7085e72dc342109d818d2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae	 Aestuariicella	 uncultured_bacterium
3fe4a9a3d21d977409225eac0ac5f724	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 
cf31b9c025cdb7cc4ab999fe796bf791	Unassigned	 	 	 	 	 	 
2e4f2b53b856c4def6d021d01f5abb70	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Dorea	 
53450956ea8ee6b3d9ad06460a8b3b75	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 uncultured	 
db7f42d2a4ded289e177bb4c00edff61	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_NK4A136_group	 uncultured_organism
45cf6f564798960e2fcc9f9ff4efe6fa	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 	 	 
a16ec7001e732ea4c7ab16902b57c328	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium
4711fddd65fe13062ff99d75db8aa5d4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	 uncultured_bacterium
4e1b5dd73832bd58ba568eeea7c701a4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 uncultured	 
019bed84669410b5d384f6e3280da1b9	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Ulvibacter	 uncultured_bacterium
518068eb27025bd836af252a99af7fb7	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 	 	 
5d0834ab789a093870283765e94dc84b	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Microtrichaceae	 Sva0996_marine_group	 uncultured_bacterium
